epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
116,12638.9,1.86398,0.92929,1.1285,0.93722,0.93137,0.95364,0.44338,1.82829,0.83821,1.11042,0.00143075,0.00143075,0.00143075
117,12737.5,1.88771,0.90833,1.10867,0.91935,0.93137,0.94178,0.39616,1.91946,0.91949,1.13799,0.0014258,0.0014258,0.0014258
118,12835.6,1.90553,0.97106,1.12749,0.91153,0.90911,0.94827,0.41935,1.88317,0.94154,1.12591,0.00142085,0.00142085,0.00142085
119,12944.9,1.93014,0.95485,1.0934,0.38453,0.80392,0.41459,0.15339,2.02102,2.77575,1.17796,0.0014159,0.0014159,0.0014159
120,13044.4,1.98325,0.96664,1.12109,0.84261,0.52491,0.76598,0.33392,1.99567,2.04278,1.16501,0.00141095,0.00141095,0.00141095
121,13142.1,1.88287,0.90183,1.12184,0.92105,0.91176,0.93423,0.43952,1.91272,0.94502,1.13553,0.001406,0.001406,0.001406
122,13241.5,1.83677,0.93367,1.10981,0.95929,0.97059,0.96729,0.41508,1.79348,0.87188,1.11494,0.00140105,0.00140105,0.00140105
123,13337.9,1.87976,0.91032,1.10145,0.8972,0.89216,0.92824,0.44189,1.84264,0.9027,1.12421,0.0013961,0.0013961,0.0013961
124,13434.2,1.88911,0.92399,1.13803,0.91087,0.89216,0.93254,0.42219,1.84988,0.96395,1.11949,0.00139115,0.00139115,0.00139115
125,13530.3,1.77925,0.91352,1.11354,0.66667,0.01961,0.34487,0.06881,3.10614,7.47738,1.61596,0.0013862,0.0013862,0.0013862
126,13627.7,1.93526,0.90069,1.15918,0.11765,0.03922,0.07235,0.0217,2.92519,6.19134,1.48196,0.00138125,0.00138125,0.00138125
127,13722.5,1.88867,0.90169,1.13305,0.77035,0.592,0.71553,0.25481,2.41977,2.00955,1.30478,0.0013763,0.0013763,0.0013763
128,13818.3,1.96308,0.94324,1.12755,0.92329,0.94404,0.94197,0.45829,1.79307,0.87809,1.10066,0.00137135,0.00137135,0.00137135
129,13922.9,1.74614,0.88038,1.08715,0.90927,0.88427,0.92563,0.42793,1.90686,1.14997,1.14317,0.0013664,0.0013664,0.0013664
130,14020.6,1.86333,0.90036,1.13144,0.94058,0.93113,0.94725,0.42974,1.86541,0.85128,1.1273,0.00136145,0.00136145,0.00136145
131,14118,1.9184,0.9034,1.14522,0.91212,0.91581,0.93692,0.41779,1.87295,0.9011,1.1327,0.0013565,0.0013565,0.0013565
132,14215.1,1.88095,0.92963,1.11662,0.8382,0.76187,0.82366,0.29542,2.21116,1.31956,1.24043,0.00135155,0.00135155,0.00135155
133,14311.7,1.87022,0.92837,1.11566,0.92307,0.93137,0.9534,0.44395,1.79337,0.84952,1.10482,0.0013466,0.0013466,0.0013466
134,14410.1,1.89248,0.90598,1.14821,0.93777,0.94118,0.94977,0.4417,1.81963,0.86598,1.10848,0.00134165,0.00134165,0.00134165
135,14506.1,1.90021,0.93963,1.11162,0.85496,0.92466,0.93452,0.4171,1.85044,0.97995,1.12483,0.0013367,0.0013367,0.0013367
136,14605.3,1.88713,0.93392,1.12273,0.90692,0.77451,0.85085,0.30771,2.16985,1.07568,1.22885,0.00133175,0.00133175,0.00133175
137,14707.1,1.83776,0.93103,1.10202,0.87858,0.92222,0.92792,0.4022,1.95274,0.93304,1.15038,0.0013268,0.0013268,0.0013268
138,14806.8,1.85548,0.92106,1.12334,0.89855,0.7815,0.87032,0.38379,1.97453,1.29863,1.15539,0.00132185,0.00132185,0.00132185
139,14904.7,1.94232,0.93475,1.12917,0.82901,0.42784,0.66678,0.26768,2.09509,2.50425,1.18038,0.0013169,0.0013169,0.0013169
140,15002.6,1.81292,0.92162,1.10283,0.81064,0.64706,0.76861,0.31275,2.12289,1.81553,1.19665,0.00131195,0.00131195,0.00131195
141,15098.8,1.86873,0.90703,1.10772,0.90502,0.91176,0.93575,0.39945,1.92331,0.94229,1.12506,0.001307,0.001307,0.001307
142,15196.4,1.91665,0.89059,1.12732,0.95331,0.89216,0.93703,0.40841,1.87647,0.93183,1.11833,0.00130205,0.00130205,0.00130205
143,15293.4,1.87917,0.87745,1.12198,0.36915,0.42157,0.34721,0.09281,2.622,2.42689,1.39004,0.0012971,0.0012971,0.0012971
144,15390.6,1.88078,0.91111,1.10683,0.9297,0.90762,0.9449,0.41422,1.82782,0.89097,1.11229,0.00129215,0.00129215,0.00129215
145,15495.6,1.88854,0.93419,1.11641,0.91153,0.90913,0.90808,0.42477,1.83803,0.88619,1.11097,0.0012872,0.0012872,0.0012872
146,15596.3,1.87307,0.91809,1.11006,0.89981,0.88056,0.9187,0.42413,1.89394,0.96754,1.12468,0.00128225,0.00128225,0.00128225
