epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
145,4897.68,1.75319,0.91684,1.06779,0.35854,0.65789,0.40726,0.15451,2.17702,3.17772,1.20121,0.0012872,0.0012872,0.0012872
146,4937.95,1.7908,0.85914,1.10193,0.35057,0.65789,0.4243,0.17405,2.16888,4.60113,1.2017,0.00128225,0.00128225,0.00128225
147,4975.59,1.68468,0.83888,1.06746,0.67093,0.80497,0.83647,0.3743,2.02937,3.05142,1.16587,0.0012773,0.0012773,0.0012773
148,5005.75,1.63306,0.80737,1.03711,0.80255,0.73684,0.82167,0.36773,1.96239,1.23752,1.13732,0.00127235,0.00127235,0.00127235
149,5036.08,1.7757,0.84503,1.09286,0.77143,0.52632,0.68839,0.29089,2.15219,1.88862,1.21066,0.0012674,0.0012674,0.0012674
150,5065.9,1.66817,0.77398,1.03621,0.34921,0.57895,0.50138,0.22414,2.29864,3.43465,1.25272,0.00126245,0.00126245,0.00126245
151,5096.61,1.62403,0.81334,1.07293,0.46667,0.55263,0.59486,0.29016,2.08686,3.139,1.18796,0.0012575,0.0012575,0.0012575
152,5125.77,1.77526,0.81132,1.0589,0.7163,0.53169,0.75471,0.35252,1.97144,1.82881,1.15088,0.00125255,0.00125255,0.00125255
153,5155.44,1.61677,0.81306,1.0249,0.73109,0.57254,0.70451,0.31838,2.03107,1.83916,1.16459,0.0012476,0.0012476,0.0012476
154,5184.66,1.73442,0.83096,1.08025,0.49604,0.47368,0.53606,0.17908,2.47374,2.17957,1.32742,0.00124265,0.00124265,0.00124265
155,5213.51,1.59682,0.79254,1.02072,0.44154,0.27071,0.30942,0.08058,2.92867,3.68984,1.51269,0.0012377,0.0012377,0.0012377
156,5242.3,1.63232,0.87949,1.0517,0.63995,0.28947,0.43598,0.15222,2.54051,3.01872,1.37396,0.00123275,0.00123275,0.00123275
157,5271.55,1.71341,0.89632,1.06506,0.53621,0.54776,0.54531,0.20203,2.24204,1.84296,1.25382,0.0012278,0.0012278,0.0012278
158,5302.27,1.74856,0.84482,1.0469,0.49166,0.63158,0.62565,0.25594,1.99359,1.89147,1.15896,0.00122285,0.00122285,0.00122285
159,5332.7,1.65934,0.84753,1.04421,0.70718,0.65789,0.77578,0.29513,2.05724,1.5143,1.17948,0.0012179,0.0012179,0.0012179
160,5361.24,1.73672,0.88004,1.04144,0.8881,0.89474,0.9132,0.34592,1.99668,1.04978,1.15644,0.00121295,0.00121295,0.00121295
161,5391.23,1.60261,0.80158,1.00619,0.88202,0.89474,0.8875,0.35708,1.98849,0.91668,1.15478,0.001208,0.001208,0.001208
162,5420.93,1.71655,0.8559,1.08972,0.90125,0.9609,0.95235,0.35801,1.96058,0.8916,1.15129,0.00120305,0.00120305,0.00120305
163,5449.98,1.63808,0.84586,1.05915,0.9406,0.92105,0.96565,0.37342,1.93234,0.88074,1.14015,0.0011981,0.0011981,0.0011981
164,5478.48,1.69039,0.89645,1.07032,0.88914,0.89474,0.93713,0.3977,1.89433,0.8802,1.11733,0.00119315,0.00119315,0.00119315
165,5507.36,1.73547,0.93264,1.05382,0.91773,0.89474,0.97351,0.40304,1.87396,0.88838,1.10884,0.0011882,0.0011882,0.0011882
166,5538.23,1.63287,0.86312,1.06475,0.89062,0.85731,0.95114,0.4011,1.87873,0.91368,1.11499,0.00118325,0.00118325,0.00118325
167,5566.59,1.60619,0.8663,1.08846,0.77975,0.83857,0.89412,0.31894,2.03993,1.17536,1.18079,0.0011783,0.0011783,0.0011783
168,5595.63,1.74247,0.85194,1.08683,0.54521,0.13158,0.18046,0.0568,2.45361,4.43356,1.33613,0.00117335,0.00117335,0.00117335
169,5626.31,1.60504,0.7546,1.02809,0.54521,0.13158,0.18046,0.0568,2.74162,6.67185,1.50399,0.0011684,0.0011684,0.0011684
170,5656.08,1.80187,0.92677,1.08464,0.54521,0.13158,0.18046,0.0568,3.08925,6.94193,1.70974,0.00116345,0.00116345,0.00116345
171,5684.69,1.58426,0.77148,1.04735,0.00295,0.02632,0.00179,0.00018,2.89656,6.64024,1.61079,0.0011585,0.0011585,0.0011585
172,5715,1.56898,0.76308,1.05607,0.79319,0.20246,0.38617,0.14616,2.17337,3.48009,1.21195,0.00115355,0.00115355,0.00115355
173,5745.96,1.70624,0.84699,1.09355,0.765,0.25737,0.391,0.12518,2.30259,4.11341,1.25301,0.0011486,0.0011486,0.0011486
174,5774.92,1.55026,0.78409,1.02252,0.82847,0.25471,0.37966,0.14933,2.13409,3.7582,1.18131,0.00114365,0.00114365,0.00114365
175,5803.74,1.72983,0.86909,1.0304,0.73745,0.47368,0.54978,0.23669,1.97646,2.78432,1.13904,0.0011387,0.0011387,0.0011387
176,5832.06,1.62522,0.78586,1.07265,0.85527,0.47368,0.60542,0.26167,1.99609,3.05557,1.15819,0.00113375,0.00113375,0.00113375
177,5862.06,1.53559,0.79382,0.99463,0.84071,0.47368,0.62518,0.26429,2.00329,2.89593,1.16037,0.0011288,0.0011288,0.0011288
178,5892,1.62248,0.82941,1.07882,0.7918,0.90084,0.90134,0.38654,1.97068,1.03174,1.17767,0.00112385,0.00112385,0.00112385
179,5920.52,1.5634,0.78258,1.02076,0.78393,0.71053,0.85209,0.37307,1.93444,1.4393,1.16106,0.0011189,0.0011189,0.0011189
