epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
139,23800.6,0.87766,0.52511,1.96678,0.98292,0.98864,0.9917,0.91646,0.8642,0.38059,1.92697,0.0006338,0.0006338,0.0006338
140,24011.9,0.9186,0.54307,1.9958,0.93605,0.88714,0.97089,0.82966,1.18131,0.88183,2.14618,0.0006239,0.0006239,0.0006239
141,24220.4,0.88343,0.53142,1.98122,0.98855,0.98083,0.99263,0.91807,0.86221,0.37109,1.93015,0.000614,0.000614,0.000614
142,24427,0.88498,0.52011,1.9756,0.98302,0.98696,0.99282,0.91515,0.85787,0.38857,1.92399,0.0006041,0.0006041,0.0006041
143,24650.9,0.92027,0.544,1.99531,0.98593,0.98674,0.99234,0.91828,0.88072,0.40025,1.93371,0.0005942,0.0005942,0.0005942
144,24871.8,0.89438,0.51618,1.97362,0.9828,0.97379,0.9897,0.91221,0.88674,0.48951,1.94077,0.0005843,0.0005843,0.0005843
145,25065.1,0.89302,0.52311,1.97581,0.97632,0.97917,0.99003,0.91441,0.88361,0.46506,1.92902,0.0005744,0.0005744,0.0005744
146,25269.3,0.91335,0.5314,1.98449,0.97538,0.98485,0.98961,0.90505,0.93062,0.46571,1.97289,0.0005645,0.0005645,0.0005645
147,25474.5,0.87832,0.51737,1.98698,0.98716,0.98864,0.99247,0.91957,0.86588,0.42257,1.92679,0.0005546,0.0005546,0.0005546
148,25702.4,0.87794,0.52097,1.97131,0.98465,0.97727,0.99047,0.92024,0.85897,0.40688,1.92259,0.0005447,0.0005447,0.0005447
149,25927.3,0.87046,0.51125,1.97203,0.98708,0.98485,0.99151,0.91416,0.89644,0.38706,1.94305,0.0005348,0.0005348,0.0005348
150,26122,0.88838,0.52225,1.96918,0.98243,0.98106,0.9923,0.91935,0.86467,0.40269,1.9342,0.0005249,0.0005249,0.0005249
151,26330.3,0.87714,0.51244,1.97221,0.98739,0.97538,0.99236,0.91841,0.88351,0.42841,1.93829,0.000515,0.000515,0.000515
152,26531.5,0.88176,0.4982,1.9674,0.98296,0.98301,0.99258,0.92215,0.87741,0.39878,1.93715,0.0005051,0.0005051,0.0005051
153,26744.8,0.8916,0.52875,1.98245,0.98832,0.98295,0.9924,0.92178,0.8674,0.37131,1.92753,0.0004952,0.0004952,0.0004952
154,26943.9,0.8752,0.52168,1.97553,0.98123,0.9903,0.99077,0.91635,0.88865,0.38143,1.94655,0.0004853,0.0004853,0.0004853
155,27152.1,0.86591,0.5003,1.9679,0.98905,0.97727,0.99216,0.92261,0.86669,0.39483,1.93197,0.0004754,0.0004754,0.0004754
156,27330.9,0.87445,0.50821,1.97047,0.98848,0.98485,0.99112,0.91992,0.87715,0.41102,1.93879,0.0004655,0.0004655,0.0004655
157,27526.2,0.86452,0.50463,1.96321,0.98917,0.98106,0.99418,0.92081,0.84974,0.38771,1.92183,0.0004556,0.0004556,0.0004556
158,27743.6,0.86928,0.50186,1.95525,0.98118,0.98731,0.9932,0.92658,0.85754,0.38773,1.91912,0.0004457,0.0004457,0.0004457
159,27975.5,0.86579,0.51702,1.97283,0.98921,0.98485,0.99214,0.92028,0.8797,0.38174,1.93745,0.0004358,0.0004358,0.0004358
160,28191.7,0.86625,0.50188,1.96097,0.98613,0.98485,0.99156,0.9205,0.86919,0.39434,1.93358,0.0004259,0.0004259,0.0004259
161,28369.9,0.88075,0.50938,1.97395,0.97562,0.98533,0.99141,0.92302,0.87259,0.37736,1.93331,0.000416,0.000416,0.000416
162,28602.4,0.86963,0.52223,1.97199,0.97988,0.99053,0.99169,0.92384,0.85134,0.38026,1.91941,0.0004061,0.0004061,0.0004061
163,28809.6,0.85925,0.51476,1.96458,0.97904,0.99053,0.99049,0.91849,0.8771,0.42282,1.94698,0.0003962,0.0003962,0.0003962
164,29028.5,0.87672,0.49442,1.97261,0.98216,0.98864,0.99156,0.91474,0.89487,0.39839,1.94665,0.0003863,0.0003863,0.0003863
165,29240.3,0.85894,0.50173,1.95632,0.98113,0.98489,0.99127,0.91756,0.8635,0.37999,1.92263,0.0003764,0.0003764,0.0003764
166,29453.7,0.85115,0.48258,1.94823,0.98734,0.98106,0.99179,0.91935,0.86726,0.39006,1.92837,0.0003665,0.0003665,0.0003665
167,29638.1,0.87811,0.52051,1.97192,0.98298,0.9843,0.99153,0.9255,0.8463,0.3663,1.92447,0.0003566,0.0003566,0.0003566
168,29848,0.86213,0.51256,1.97363,0.9885,0.97693,0.99144,0.90571,0.87989,0.38397,1.94257,0.0003467,0.0003467,0.0003467
169,30042.9,0.8554,0.49895,1.96722,0.98296,0.99242,0.99139,0.91638,0.86025,0.36542,1.92397,0.0003368,0.0003368,0.0003368
170,30251.8,0.87631,0.52094,1.97277,0.97762,0.99268,0.99149,0.91606,0.85269,0.35994,1.92104,0.0003269,0.0003269,0.0003269
171,30428.9,0.85082,0.49469,1.95977,0.992,0.98674,0.99281,0.92245,0.84971,0.3568,1.91476,0.000317,0.000317,0.000317
172,30623.8,0.85244,0.49633,1.95779,0.98417,0.99432,0.99192,0.91988,0.84137,0.35803,1.9145,0.0003071,0.0003071,0.0003071
173,30844.1,0.85631,0.49702,1.94894,0.99203,0.99242,0.99161,0.92306,0.85679,0.35809,1.92181,0.0002972,0.0002972,0.0002972
174,31078,0.84608,0.50044,1.96425,0.98671,0.98454,0.99167,0.92405,0.85614,0.37537,1.92704,0.0002873,0.0002873,0.0002873
175,31299.6,0.83335,0.47975,1.93014,0.98497,0.99286,0.99151,0.92282,0.8502,0.35819,1.92266,0.0002774,0.0002774,0.0002774
176,31470.2,0.86017,0.4951,1.96312,0.99054,0.99165,0.99119,0.92444,0.8403,0.3503,1.90983,0.0002675,0.0002675,0.0002675
177,31652.7,0.84107,0.48759,1.94357,0.98679,0.99041,0.99159,0.92348,0.85383,0.35981,1.91821,0.0002576,0.0002576,0.0002576
178,31844.3,0.85456,0.48761,1.95771,0.979,0.99432,0.99159,0.92684,0.84241,0.36076,1.90691,0.0002477,0.0002477,0.0002477
179,32063.2,0.83652,0.48637,1.95015,0.98913,0.98674,0.99163,0.92368,0.84715,0.37282,1.91153,0.0002378,0.0002378,0.0002378
180,32285,0.82807,0.48382,1.95203,0.99037,0.98295,0.99205,0.92638,0.84479,0.38137,1.90663,0.0002279,0.0002279,0.0002279
